Data,Fechamento
2012-04-17,62699
2012-04-18,63010
2012-04-19,62618
2012-04-20,62494
2012-04-23,61539
2012-04-24,61971
2012-04-25,61750
2012-04-26,62198
2012-04-27,61691
2012-04-30,61820
2012-05-02,62424
2012-05-03,62104
2012-05-04,60821
2012-05-07,61220
2012-05-08,60365
2012-05-09,59786
2012-05-10,59702
2012-05-11,59445
2012-05-14,57540
2012-05-15,56238
2012-05-16,55888
2012-05-17,54038
2012-05-18,54513
2012-05-21,56590
2012-05-22,55039
2012-05-23,54619
2012-05-24,54063
2012-05-25,54463
2012-05-28,55213
2012-05-29,54633
2012-05-30,53798
2012-05-31,54490
2012-06-01,53403
2012-06-04,53417
2012-06-05,52481
2012-06-06,54156
2012-06-08,54430
2012-06-11,54001
2012-06-12,55049
2012-06-13,55651
2012-06-14,55352
2012-06-15,56105
2012-06-18,56195
2012-06-19,57195
2012-06-20,57167
2012-06-21,55505
2012-06-22,55440
2012-06-25,53805
2012-06-26,53837
2012-06-27,53109
2012-06-28,52652
2012-06-29,54355
2012-07-02,54693
2012-07-03,55780
2012-07-04,56077
2012-07-05,56379
2012-07-06,55394
2012-07-10,53706
2012-07-11,53569
2012-07-12,53421
2012-07-13,54331
2012-07-16,53402
2012-07-17,53909
2012-07-18,54583
2012-07-19,55347
2012-07-20,54195
2012-07-23,53034
2012-07-24,52639
2012-07-25,52608
2012-07-26,54003
2012-07-27,56553
2012-07-30,57241
2012-07-31,56097
2012-08-01,56292
2012-08-02,55520
2012-08-03,57255
2012-08-06,58345
2012-08-07,57726
2012-08-08,58951
2012-08-09,58797
2012-08-10,59281
2012-08-13,59123
2012-08-14,58083
2012-08-15,58189
2012-08-16,59446
2012-08-17,59082
2012-08-20,59283
2012-08-21,58918
2012-08-22,59381
2012-08-23,58512
2012-08-24,58426
2012-08-27,58111
2012-08-28,58406
2012-08-29,57369
2012-08-30,57256
2012-08-31,57061
2012-09-03,57281
2012-09-04,56234
2012-09-05,56864
2012-09-06,58321
2012-09-10,58404
2012-09-11,59423
2012-09-12,59922
2012-09-13,61958
2012-09-14,62105
2012-09-17,61806
2012-09-18,61804
2012-09-19,61652
2012-09-20,61688
2012-09-21,61320
2012-09-24,61910
2012-09-25,60501
2012-09-26,60478
2012-09-27,60240
2012-09-28,59176
2012-10-01,59571
2012-10-02,59222
2012-10-03,58627
2012-10-04,58458
2012-10-05,58572
2012-10-08,59317
2012-10-09,58939
2012-10-10,58456
2012-10-11,59162
2012-10-15,59602
2012-10-16,59744
2012-10-17,60087
2012-10-18,59734
2012-10-19,58922
2012-10-22,58700
2012-10-23,57690
2012-10-24,57161
2012-10-25,57837
2012-10-26,57277
2012-10-29,57177
2012-10-30,57684
2012-10-31,57068
2012-11-01,58383
2012-11-05,58210
2012-11-06,59459
2012-11-07,58517
2012-11-08,57524
2012-11-09,57358
2012-11-12,57064
2012-11-13,57486
2012-11-14,56279
2012-11-16,55402
2012-11-19,56451
2012-11-21,56242
2012-11-22,56437
2012-11-23,57574
2012-11-26,56737
2012-11-27,56248
2012-11-28,56539
2012-11-29,57853
2012-11-30,57475
2012-12-03,58202
2012-12-04,57563
2012-12-05,57679
2012-12-06,57656
2012-12-07,58487
2012-12-10,59248
2012-12-11,59623
2012-12-12,59474
2012-12-13,59317
2012-12-14,59605
2012-12-17,59567
2012-12-18,60461
2012-12-19,60998
2012-12-20,61276
2012-12-21,61007
2012-12-26,60960
2012-12-27,60416
2012-12-28,60952
2013-01-02,62550
2013-01-03,63312
2013-01-04,62523
2013-01-07,61933
2013-01-08,61128
2013-01-09,61579
2013-01-10,61678
2013-01-11,61497
2013-01-14,62081
2013-01-15,61728
2013-01-16,61787
2013-01-17,62194
2013-01-18,61956
2013-01-21,61900
2013-01-22,61692
2013-01-23,61966
2013-01-24,61170
2013-01-28,60027
2013-01-29,60406
2013-01-30,59337
2013-01-31,59761
2013-02-01,60351
2013-02-04,59576
2013-02-05,59445
2013-02-06,58951
2013-02-07,58372
2013-02-08,58498
2013-02-13,58406
2013-02-14,58077
2013-02-15,57903
2013-02-18,57614
2013-02-19,57314
2013-02-20,56178
2013-02-21,56155
2013-02-22,56697
2013-02-25,56618
2013-02-26,56949
2013-02-27,57274
2013-02-28,57424
2013-03-01,56884
2013-03-04,56499
2013-03-05,55951
2013-03-06,57940
2013-03-07,58847
2013-03-08,58433
2013-03-11,58545
2013-03-12,58209
2013-03-13,57386
2013-03-14,57281
2013-03-15,56869
2013-03-18,56973
2013-03-19,56361
2013-03-20,56030
2013-03-21,55577
2013-03-22,55243
2013-03-25,54873
2013-03-26,55671
2013-03-27,56034
2013-03-28,56352
2013-04-01,55902
2013-04-02,54889
2013-04-03,55563
2013-04-04,54648
2013-04-05,55051
2013-04-08,55092
2013-04-09,55912
2013-04-10,56187
2013-04-11,55401
2013-04-12,54963
2013-04-15,52950
2013-04-16,53991
2013-04-17,52882
2013-04-18,53166
2013-04-19,53929
2013-04-22,54298
2013-04-23,54885
2013-04-24,54984
2013-04-25,54963
2013-04-26,54252
2013-04-29,54887
2013-04-30,55910
2013-05-02,55322
2013-05-03,55488
2013-05-06,55430
2013-05-07,56275
2013-05-08,55805
2013-05-09,55448
2013-05-10,55108
2013-05-13,54448
2013-05-14,54667
2013-05-15,54936
2013-05-16,54773
2013-05-17,55164
2013-05-20,55701
2013-05-21,56265
2013-05-22,56429
2013-05-23,56350
2013-05-24,56406
2013-05-27,56396
2013-05-28,56036
2013-05-29,54635
2013-05-31,53506
2013-06-03,53944
2013-06-04,54018
2013-06-05,52799
2013-06-06,52885
2013-06-07,51619
2013-06-10,51317
2013-06-11,49770
2013-06-12,49181
2013-06-13,50415
2013-06-14,49332
2013-06-17,49089
2013-06-18,49465
2013-06-19,47893
2013-06-20,48214
2013-06-21,47056
2013-06-24,45965
2013-06-25,46893
2013-06-26,47172
2013-06-27,47609
2013-06-28,47457
2013-07-01,47230
2013-07-02,45229
2013-07-03,45044
2013-07-04,45763
